6.43 0.81 32.94
6.18 1.06 33.43
6.43 1.01 33.38
6.75 1.09 35.56
6.93 1.30 37.31
6.32 1.46 34.46
6.94 1.47 39.43
6.16 0.99 31.51
6.42 1.18 32.46
7.25 1.57 39.83
7.65 1.80 39.40
7.81 2.10 41.39
7.25 1.76 39.14
6.33 1.24 30.91
7.66 2.07 40.55
6.10 0.91 32.23
7.58 1.88 40.46
6.40 1.20 31.87
7.10 1.49 37.57
5.80 1.36 32.29
5.94 1.24 33.78
7.44 1.78 38.21
7.11 1.48 38.98
7.23 1.50 39.78
6.44 1.11 36.46
6.00 1.50 31.19
6.73 1.28 37.61
6.33 1.58 36.68
6.06 1.12 30.30
5.63 2.23 29.88
5.57 1.59 29.91
6.33 1.87 33.42
6.02 1.30 29.82
3.94 3.46 19.44
3.66 3.12 18.61
3.69 3.00 19.53
4.22 2.35 20.00
4.19 2.30 17.80
4.93 2.62 23.59
5.84 1.98 34.09
4.53 2.77 24.59
6.77 1.87 41.13
5.63 1.53 33.10
6.38 1.13 36.83
6.67 1.17 37.77
6.95 1.47 36.33
6.36 1.24 31.97
6.66 1.30 38.28
6.17 1.65 32.25
5.95 0.81 32.71
5.83 0.82 31.13
6.21 0.70 32.61
6.49 0.96 33.92
5.70 1.00 31.69
6.41 1.26 34.67
5.79 0.76 30.29
6.33 1.03 32.27
5.65 1.27 32.17
5.95 1.30 30.80
5.69 0.95 31.52
6.33 1.13 34.29
6.18 0.91 31.94
6.95 1.42 37.75
6.55 1.51 29.29
6.56 2.60 22.31
6.18 1.31 31.21
5.81 1.49 26.65
6.69 1.50 27.66
7.50 1.81 33.67
6.92 2.00 28.48
6.38 1.64 25.01
6.20 1.74 31.81
6.94 1.98 32.67
6.40 1.98 32.52
7.50 2.09 37.10
7.16 1.98 37.35
6.04 2.50 30.06
5.81 1.76 29.98
7.58 1.95 39.28
5.79 1.71 26.41
6.13 1.42 29.42
5.26 1.94 23.61
4.98 2.11 22.52
5.46 2.06 30.23
5.48 2.36 28.70
4.65 2.88 28.16
5.26 2.22 26.46
6.66 1.62 35.98
6.16 2.33 27.01
5.15 2.30 29.99
6.14 1.58 30.76
5.83 1.25 29.65
5.48 2.32 26.61
5.94 1.89 23.33
6.86 1.87 28.02
6.26 1.27 26.42
6.99 1.84 28.72
5.92 1.00 27.06
6.03 1.56 28.22
6.29 0.96 28.96
6.43 1.55 31.91
6.58 1.79 29.66
6.65 1.69 33.34
5.84 1.89 28.36
6.74 1.53 32.92
6.65 1.75 31.53
6.80 1.61 32.50
6.84 1.32 35.22
5.58 1.10 30.47
6.06 1.04 32.33
5.35 1.23 30.07
6.80 1.22 34.86
6.02 0.75 29.88
6.48 1.10 34.31
6.91 1.45 37.06
6.74 1.01 32.33
6.41 0.62 30.39
6.48 0.71 33.22
6.63 1.32 37.40
5.91 0.84 30.55
6.31 1.02 34.44
5.63 0.99 31.26
7.65 1.95 37.91
6.19 1.10 34.23
6.55 1.21 37.14
6.54 1.27 35.86
6.05 0.96 30.35
6.27 0.66 30.38
6.43 0.86 32.34
5.55 1.23 31.81
7.00 1.26 36.68
7.03 1.42 37.88
6.95 1.45 40.42
6.42 0.87 32.28
6.75 1.32 37.32
6.90 1.32 38.31
7.18 1.49 39.90
7.36 1.84 42.16
6.53 1.05 35.13
5.77 1.09 31.32
7.14 1.68 39.82
6.46 0.94 33.69
7.05 1.38 38.48
6.24 0.92 31.06
6.61 1.14 36.18
6.56 1.38 36.08
6.87 1.38 38.57
6.56 1.15 34.64
6.41 1.44 37.80
6.56 1.11 36.18
6.57 1.42 38.78
6.70 1.49 38.40
6.84 1.30 37.69
5.92 0.87 31.75
6.48 1.33 34.29
6.24 1.26 32.49
6.69 1.30 36.97
7.31 1.68 39.04
6.61 1.28 37.04
5.89 1.14 33.96
6.11 1.01 34.32
6.64 1.21 36.12
6.70 1.28 37.23
7.20 1.46 37.39
6.57 1.22 33.79
6.13 1.14 36.26
6.34 1.01 34.23
6.01 1.08 33.02
6.91 1.49 35.26
7.37 1.95 41.52
6.49 0.99 35.85
6.98 1.43 37.85
6.46 1.09 33.98
5.79 1.15 30.79
6.38 1.04 34.65
7.47 1.74 37.20
6.69 0.97 34.28
6.56 1.30 34.80
6.26 1.15 35.23
5.79 1.44 32.42
7.27 1.64 38.97
7.23 1.61 38.17
6.29 1.40 34.32
5.81 1.06 31.25
6.96 1.29 35.53
6.87 1.39 35.12
6.32 0.83 33.46
6.67 1.29 37.21
6.23 1.14 33.37
6.66 1.36 35.49
6.76 1.22 35.66
6.39 1.22 35.39
6.59 1.35 32.88
6.14 1.27 32.96
7.03 1.72 41.36
6.37 0.94 33.67
6.55 1.04 31.97
6.74 1.24 32.21
6.37 0.83 31.00
6.96 1.31 32.66
6.69 1.50 32.72
6.70 1.77 31.93
6.81 1.42 32.07
6.35 1.81 32.49
7.25 1.95 33.02
6.75 1.37 35.38
6.43 1.02 31.39
7.20 1.58 37.54
6.31 0.98 33.33
6.34 0.94 33.87
6.85 1.14 35.00
6.43 1.06 35.65
6.54 1.19 36.91
6.75 1.08 33.71
7.47 1.80 42.28
6.15 1.36 36.98
7.46 1.64 39.44
6.69 1.37 39.01
6.16 1.30 35.54
6.75 1.36 35.62
6.74 1.28 37.83
6.47 0.89 33.26
5.94 1.31 33.95
6.73 1.26 37.77
6.54 1.28 36.79
5.88 1.22 33.90
5.81 0.96 31.64
6.18 0.86 32.62
7.53 1.85 40.64
6.04 1.71 29.80
6.97 1.51 34.37
6.39 0.93 33.76
5.86 0.85 31.02
5.69 1.33 30.14
4.65 2.17 24.94
4.76 1.58 26.50
5.54 1.42 30.01
5.27 1.87 26.78
4.86 1.94 26.05
5.56 1.74 29.05
5.07 1.95 27.07
6.02 1.59 30.95
6.68 1.72 35.79
6.83 1.30 33.69
6.69 1.18 37.11
7.26 1.45 38.25
6.67 1.07 36.06
5.77 1.73 30.12
5.43 1.04 27.40
5.50 1.34 21.55
6.77 1.22 29.52
6.26 1.50 25.48
6.79 1.44 30.57
7.87 2.32 35.62
8.22 2.41 38.55
7.54 1.84 32.38
7.63 1.95 36.59
7.62 2.03 34.69
7.73 1.95 37.46
6.74 2.08 30.02
7.08 1.87 28.64
7.68 2.23 30.94
7.20 2.02 30.19
6.51 2.13 28.00
5.76 2.65 25.99
5.28 2.03 25.82
7.69 2.53 36.89
7.70 2.47 33.75
6.33 1.78 29.98
6.21 2.21 22.76
5.46 2.24 21.29
5.77 1.72 24.90
6.66 1.85 29.51
5.77 1.62 29.20
6.15 1.48 26.64
5.06 1.78 25.10
6.36 1.74 30.36
5.92 1.57 27.71
6.25 1.77 30.49
6.15 1.52 26.90
6.94 2.21 33.27
5.94 1.68 27.17
6.34 1.93 30.55
5.41 1.67 24.96
6.16 1.70 30.47
5.19 1.71 24.89
5.48 1.88 23.28
6.38 1.83 29.46
6.30 1.78 27.56
7.88 2.78 34.15
6.77 1.77 28.95
6.24 2.38 28.62
6.40 1.95 26.03
6.28 2.65 30.16
7.12 2.28 30.60
5.74 2.57 26.15
6.28 2.95 31.78
5.86 2.45 25.17
6.14 2.05 27.70
5.68 2.30 27.04
6.13 2.40 26.36
6.14 2.01 27.51
6.48 2.07 28.57
6.08 2.21 28.01
6.27 2.89 30.10
6.59 3.09 30.16
6.14 3.56 30.16
6.18 2.75 32.32
7.59 2.75 35.04
6.71 3.55 34.50
6.57 3.16 34.15
6.87 3.83 34.59
5.90 3.17 32.49
5.98 2.44 31.49
6.36 2.76 31.49
6.34 2.61 30.63
6.29 2.21 28.77
6.39 1.88 30.60
6.02 2.14 29.10
5.99 2.02 27.52
6.87 2.37 31.61
5.95 2.33 23.56
7.28 2.54 32.76
6.98 2.29 31.65
7.87 2.71 37.55
7.14 2.29 32.92
6.45 2.13 30.23
6.63 2.40 32.50
5.75 2.13 26.06
6.65 2.57 27.09
7.52 2.64 35.04
7.28 2.70 32.88
7.27 2.98 31.96
6.91 2.25 30.90
6.63 2.58 30.84
6.01 1.79 27.29
