6.28 0.59 32.02
6.61 0.84 30.95
5.78 0.61 28.94
6.43 1.34 32.06
6.27 0.90 27.65
6.05 0.99 27.08
5.19 1.51 22.83
4.74 2.10 16.95
3.99 2.63 19.83
3.01 3.47 16.91
3.50 3.50 13.66
4.63 1.95 20.17
3.85 2.63 18.88
4.12 2.55 16.40
4.93 1.57 19.30
3.94 3.11 15.26
3.49 4.78 16.22
3.86 3.35 15.34
3.23 4.02 11.37
3.57 4.13 13.12
3.18 3.73 11.17
3.51 3.69 16.21
4.66 2.54 13.46
4.37 3.01 15.65
2.60 4.30 4.90
4.27 2.87 13.99
2.93 3.85 11.44
3.96 3.38 14.87
3.37 3.98 12.10
4.66 2.60 17.74
3.70 3.01 13.01
3.51 3.69 13.72
3.19 3.83 16.78
3.09 4.18 15.01
3.06 3.58 13.10
4.43 2.57 16.33
2.95 3.72 12.10
2.90 4.31 12.86
4.66 2.54 13.27
4.36 3.13 7.53
4.95 2.14 17.68
3.93 2.86 12.96
6.31 1.59 26.97
4.65 2.32 11.56
4.67 1.90 22.56
4.12 2.47 12.60
4.58 2.04 23.04
5.70 1.55 25.60
4.65 1.81 22.55
4.58 2.00 22.20
5.78 1.67 27.18
5.14 1.76 22.50
4.54 1.95 18.93
5.39 1.20 24.12
4.91 1.77 20.78
6.73 1.55 29.44
6.57 1.21 28.37
5.28 2.18 15.79
5.57 2.04 16.39
4.29 2.39 14.19
4.49 2.40 16.28
4.41 2.34 14.69
5.34 1.87 19.14
4.97 1.90 21.60
3.32 3.15 12.09
4.53 2.05 17.87
3.58 3.32 15.40
3.02 3.64 10.91
3.55 3.25 15.29
3.09 3.71 13.20
3.27 3.20 13.73
3.95 3.11 12.14
3.06 3.63 14.15
3.63 3.42 13.04
3.37 3.72 12.97
4.46 2.92 16.42
4.99 2.65 17.95
4.19 3.24 12.80
3.59 4.65 13.11
3.89 3.98 11.53
1.25 5.82 2.76
2.70 4.21 6.36
1.71 4.99 5.10
2.58 4.43 12.55
4.83 2.73 18.42
3.32 4.58 16.13
