6.32 0.67 31.98
5.93 0.81 30.54
4.90 1.71 26.44
5.52 1.19 29.28
4.09 2.42 20.53
4.55 2.22 22.78
3.98 2.28 20.79
5.45 1.11 30.44
5.09 1.70 26.98
4.45 1.92 23.86
4.33 1.97 23.66
4.93 1.62 26.08
3.92 2.77 22.86
5.34 1.44 32.01
4.82 1.73 26.02
4.50 1.66 22.68
5.51 1.20 31.49
4.90 1.52 28.80
4.76 1.47 25.17
4.14 2.13 20.08
4.35 2.05 20.84
4.97 1.34 23.60
5.09 1.31 22.58
4.38 1.88 22.85
6.19 0.94 27.61
5.18 1.15 22.62
5.09 1.19 22.90
5.09 1.36 23.04
4.20 1.98 19.10
4.78 1.35 23.22
5.55 1.12 30.74
5.06 1.79 27.79
4.44 1.80 23.05
5.35 1.09 26.81
5.14 1.60 30.05
5.34 1.36 29.81
4.78 1.76 26.97
5.44 1.17 31.65
5.19 2.03 26.77
5.34 1.33 28.00
5.29 1.24 28.50
5.56 0.65 28.12
5.29 1.70 28.47
5.36 0.99 28.55
5.45 0.98 28.31
4.56 1.81 24.67
4.89 1.84 25.92
4.79 1.67 26.74
4.71 1.86 24.67
4.60 1.80 24.63
6.34 0.84 33.01
4.66 1.89 23.92
4.58 2.02 23.58
4.28 1.93 22.37
4.47 1.86 22.86
4.99 1.92 29.21
5.18 1.42 28.81
5.42 1.04 29.42
4.92 1.90 29.55
5.01 1.67 27.48
5.35 0.99 27.17
5.85 1.08 31.84
4.98 1.70 26.69
5.25 1.22 29.58
5.62 1.03 29.85
5.09 1.18 26.01
5.47 0.85 27.82
5.99 0.49 30.45
5.09 1.13 24.10
5.23 1.32 25.16
5.01 1.21 25.81
5.74 1.00 30.77
5.16 1.12 27.65
5.23 1.15 25.46
6.08 0.76 32.43
6.07 0.81 30.29
5.48 0.78 28.09
5.53 0.77 27.90
4.67 1.98 25.90
5.87 1.17 33.24
5.37 1.11 25.76
5.27 1.23 26.35
5.33 1.84 22.41
3.87 2.38 17.61
4.98 1.61 21.71
5.07 1.32 24.65
5.75 1.07 28.62
5.43 1.04 24.10
5.63 1.79 20.78
3.72 3.27 18.24
2.50 4.30 12.32
3.93 2.95 20.42
3.41 3.02 15.19
3.35 2.96 14.76
3.79 2.86 16.75
4.50 1.73 20.99
4.78 1.58 20.16
4.41 1.98 16.90
4.54 1.76 21.43
4.03 2.37 16.16
6.58 1.66 26.71
5.22 1.73 20.50
5.61 1.45 23.65
4.41 2.23 19.62
4.23 2.52 20.34
3.72 2.87 19.40
4.51 1.79 22.77
3.19 3.20 17.01
4.53 2.51 20.11
3.92 3.62 19.85
2.88 3.97 16.60
3.61 3.53 19.70
2.16 5.67 9.82
4.13 2.85 22.17
4.78 2.32 22.21
4.11 2.55 20.07
3.81 3.87 18.16
5.17 1.80 24.89
5.07 2.31 19.22
4.93 2.67 20.63
5.69 1.14 26.07
5.78 1.18 26.18
5.23 2.04 20.95
6.28 1.07 26.54
6.83 1.27 32.50
6.01 0.99 27.35
6.69 1.11 28.98
6.04 1.55 27.81
4.32 2.22 22.07
4.31 2.24 18.78
4.39 2.21 20.31
5.30 1.94 22.98
6.07 1.24 27.70
4.43 1.94 19.91
4.29 2.71 19.57
3.15 3.44 18.39
3.90 2.70 21.92
4.71 1.69 25.07
4.55 1.84 23.14
4.71 1.65 23.55
5.72 1.09 26.96
5.58 1.20 27.03
3.83 3.11 19.23
4.74 2.30 21.31
3.77 3.09 17.96
3.52 3.55 18.06
3.02 4.34 18.38
3.96 2.59 18.77
3.22 3.54 17.88
3.44 3.73 19.89
3.09 3.94 17.63
3.09 4.04 18.25
2.28 5.46 12.14
2.06 4.69 11.58
2.94 4.33 15.12
2.37 4.33 13.38
4.23 2.43 19.61
4.06 3.22 23.32
4.29 3.15 18.30
5.16 2.19 28.09
3.93 3.45 18.64
3.04 3.92 11.62
4.43 2.55 21.17
4.47 2.20 24.05
4.17 2.62 18.56
3.38 4.26 11.60
4.89 3.09 19.70
4.47 3.16 18.77
3.66 3.62 15.86
4.59 3.01 19.94
3.87 2.86 18.73
3.53 3.72 13.19
5.11 1.93 24.24
4.67 2.20 20.02
3.40 4.19 12.42
4.94 2.09 22.30
4.69 2.63 22.20
4.89 2.20 21.59
5.04 2.30 24.50
5.06 2.29 25.47
4.56 2.19 23.05
4.73 2.82 20.49
5.43 2.23 25.84
5.05 2.48 21.82
5.13 2.17 23.95
5.54 1.97 28.06
4.75 2.67 24.11
4.27 3.34 19.51
4.63 2.98 21.91
5.53 2.09 26.28
5.14 2.61 23.23
4.56 2.51 21.57
6.15 2.06 28.56
5.63 2.20 27.68
4.44 2.59 23.13
3.65 3.23 20.07
5.36 1.63 27.37
5.61 1.62 26.74
6.23 1.78 29.56
3.59 3.02 16.80
4.09 2.79 15.95
5.49 1.90 24.03
5.09 1.99 28.38
4.64 2.43 24.28
4.55 2.51 27.10
4.72 2.20 27.11
5.12 2.11 29.24
4.71 2.17 25.67
4.49 2.52 19.64
5.56 1.86 29.65
6.20 1.58 26.71
4.91 2.09 24.24
4.68 2.15 23.07
5.96 1.53 28.37
5.20 2.44 22.02
4.89 2.26 23.29
3.45 3.28 17.76
6.37 1.66 26.86
4.80 2.36 23.46
5.57 1.88 26.14
6.06 2.44 24.11
4.57 2.72 20.82
5.50 2.40 25.38
3.59 3.35 15.27
4.69 2.05 22.03
3.68 3.41 16.52
5.52 2.29 26.50
5.29 2.03 26.71
5.28 2.16 23.41
4.31 2.71 22.43
4.18 2.63 20.91
5.13 2.95 23.33
5.39 2.46 25.98
5.52 2.26 26.47
4.54 2.54 21.34
5.52 1.97 26.52
5.19 1.53 24.50
4.87 2.40 23.69
5.94 1.50 28.55
5.58 2.38 26.78
4.35 2.44 24.34
4.52 3.00 18.95
4.32 3.73 16.54
4.72 2.30 22.46
4.85 2.43 23.74
5.60 2.33 29.50
5.73 2.23 27.89
5.11 2.38 25.92
5.27 2.68 23.72
5.15 2.16 25.66
6.05 2.14 29.40
5.14 2.14 27.59
5.79 2.34 28.43
5.28 2.13 26.48
5.53 2.33 27.75
4.98 2.41 25.87
5.14 3.51 23.60
4.43 3.62 17.50
4.48 2.90 19.52
4.83 2.55 23.28
4.17 2.72 20.40
4.55 2.25 21.88
4.78 2.29 22.65
4.91 2.45 21.19
6.08 2.38 27.58
6.59 2.59 29.07
4.64 2.76 23.21
4.65 2.86 24.23
4.05 2.98 20.07
4.82 2.74 24.47
5.01 1.96 25.94
4.15 3.57 17.65
5.05 2.67 25.29
4.65 2.50 22.61
4.49 3.39 19.29
3.97 3.10 16.81
4.68 2.71 19.58
5.22 1.97 23.48
4.88 2.45 22.15
5.05 2.30 23.06
4.69 2.36 23.56
4.66 3.01 23.13
3.58 4.20 16.86
4.04 3.42 18.69
3.96 3.19 20.64
4.35 2.84 21.74
3.83 3.04 17.28
4.60 2.63 20.25
3.57 3.36 17.66
4.47 3.04 20.80
4.27 2.90 19.92
5.16 2.56 21.02
4.51 2.87 21.42
4.49 2.79 21.19
4.51 2.78 21.27
4.44 3.07 19.97
4.14 3.31 13.34
4.85 2.34 19.29
4.12 3.11 15.77
4.21 3.22 14.09
4.63 3.29 15.23
3.47 3.72 14.40
4.11 2.97 16.36
3.65 3.37 17.79
4.44 2.51 18.10
3.55 3.28 12.43
4.11 3.04 14.01
5.66 2.90 19.84
4.12 2.99 16.98
3.97 3.16 13.95
4.40 2.64 16.30
4.21 2.63 16.80
4.74 2.06 21.36
4.43 2.56 17.42
4.54 2.01 19.94
4.65 2.79 15.27
5.11 2.13 19.80
4.21 3.09 14.29
4.52 2.69 16.81
3.46 3.41 12.39
4.33 2.66 17.31
4.82 2.82 16.70
3.82 3.68 13.29
3.09 3.72 13.33
4.68 3.03 18.87
3.53 3.70 13.19
4.25 2.62 17.36
5.04 2.65 20.01
4.41 2.81 21.55
4.30 3.37 18.13
3.49 3.85 11.46
4.00 5.49 15.35
3.55 3.91 13.78
3.84 3.22 14.46
3.63 3.23 16.03
4.72 2.66 20.38
4.18 2.90 16.56
4.17 2.70 18.16
2.79 4.19 11.68
3.25 3.70 12.67
3.79 3.07 16.93
3.48 5.29 14.15
3.46 3.55 14.59
3.87 3.41 14.13
4.66 2.30 19.76
5.09 1.98 22.39
3.39 4.46 13.25
4.99 2.78 20.92
4.47 2.69 20.21
4.88 2.32 20.32
4.48 3.51 16.23
5.22 1.76 25.58
4.78 2.46 19.62
5.64 1.39 27.89
5.14 1.94 25.14
5.73 1.35 28.15
4.10 3.55 15.89
4.89 2.10 20.25
4.88 1.84 22.73
3.54 3.22 14.87
4.15 2.72 16.84
3.28 3.47 14.09
4.00 2.77 18.35
5.72 1.75 24.37
4.87 1.96 22.68
4.74 2.41 19.18
4.65 2.24 22.05
3.71 3.25 13.73
5.76 1.35 27.30
4.51 2.13 19.30
3.99 3.80 16.95
3.83 3.18 13.29
4.70 2.11 20.18
5.12 2.21 21.02
4.60 2.59 18.74
4.48 2.59 18.44
5.96 1.66 26.56
4.63 2.95 20.22
4.58 3.55 17.37
4.60 3.05 17.38
3.84 3.17 15.13
4.03 3.03 15.07
4.47 2.87 19.97
5.57 2.66 22.24
5.05 2.98 19.18
4.84 2.78 19.35
4.22 4.17 16.13
4.86 4.92 20.22
4.59 4.30 19.04
3.44 3.95 15.66
2.85 4.45 12.93
5.45 1.82 25.35
5.08 2.95 21.65
4.29 3.50 16.23
5.12 2.81 19.39
4.74 2.23 20.73
4.46 3.07 17.05
5.32 2.56 22.26
5.07 2.14 22.35
3.78 3.30 14.93
3.98 3.11 17.18
4.10 3.47 14.52
4.34 3.03 14.58
5.31 2.31 19.45
3.98 2.85 15.64
3.84 3.42 16.07
4.15 2.75 15.37
3.84 3.38 14.19
4.16 3.06 14.36
4.08 2.84 13.17
4.35 3.43 11.15
3.06 3.30 16.22
3.21 3.79 17.20
3.03 3.45 15.94
2.86 3.48 15.56
3.25 3.17 16.07
3.40 3.28 16.46
3.52 2.89 16.57
4.25 2.10 20.69
5.31 1.44 21.51
6.22 1.15 24.77
5.07 1.52 22.42
5.07 1.80 21.64
5.61 1.39 23.18
4.53 1.97 19.01
4.69 1.86 19.21
5.29 1.36 23.81
6.98 1.36 29.93
5.87 0.90 27.59
5.90 0.99 28.75
6.55 1.17 29.68
5.32 1.32 26.20
6.45 0.91 31.44
6.52 1.30 29.76
6.08 0.78 26.73
6.13 0.81 28.68
4.87 1.59 19.31
5.15 1.78 23.20
5.37 1.36 23.26
5.79 1.19 29.16
5.60 1.05 26.60
5.18 1.56 22.23
5.17 1.49 23.75
5.01 1.27 24.35
5.30 1.33 26.15
5.07 1.94 19.84
5.23 1.50 22.78
4.32 2.56 16.67
4.82 2.07 17.19
5.40 1.37 23.25
4.73 2.03 18.42
4.77 2.58 17.73
4.83 2.63 14.77
4.44 2.41 15.38
3.48 3.94 7.03
2.68 4.68 7.14
3.24 3.80 7.02
3.84 3.35 11.11
3.06 3.50 7.64
2.15 4.75 5.31
3.11 5.72 12.17
2.07 5.56 6.53
2.92 6.10 10.48
2.06 6.22 8.72
0.95 5.57 2.50
0.87 5.72 4.87
1.77 5.98 8.24
1.78 4.96 5.95
1.85 5.76 5.29
2.22 5.08 9.67
1.00 5.92 0.81
2.85 4.04 17.06
2.98 5.29 11.45
3.06 4.93 14.58
2.90 5.47 14.24
2.65 4.82 8.24
3.56 4.18 11.65
5.06 4.72 18.13
4.15 4.55 11.11
3.57 3.40 9.34
3.37 4.50 10.84
4.31 3.05 12.22
2.88 4.42 6.07
2.85 3.82 7.72
3.99 3.48 12.00
3.15 4.02 8.73
2.51 4.21 4.05
3.24 3.73 7.88
2.67 4.18 5.89
3.20 3.40 10.99
4.83 1.98 17.72
2.67 4.38 4.74
3.69 3.56 11.99
3.68 3.41 12.23
3.66 3.50 8.26
2.69 5.30 9.24
2.28 4.75 4.13
3.05 3.96 8.67
2.75 4.05 6.09
3.65 3.50 9.61
3.52 3.90 9.00
2.78 4.90 4.35
3.02 3.93 5.86
2.87 4.04 9.91
3.25 3.64 8.32
2.38 5.17 3.51
4.03 4.69 10.88
2.86 4.31 8.77
4.21 3.26 13.39
3.84 3.70 10.91
3.93 3.18 13.27
3.24 3.65 5.12
3.32 3.96 10.69
3.16 3.68 8.50
3.59 3.25 9.23
4.36 2.66 12.45
4.17 3.02 9.72
4.26 2.94 10.96
3.49 4.46 11.62
3.65 2.95 12.10
2.27 4.77 5.64
3.23 4.83 10.20
3.59 4.75 13.62
1.77 4.95 7.77
3.15 3.21 10.40
4.41 4.92 17.57
3.96 4.07 10.87
1.19 5.91 2.69
1.66 6.92 8.12
2.65 7.98 12.01
1.95 7.01 4.75
0.98 6.33 1.41
1.47 6.92 3.44
1.14 6.33 0.19
2.13 7.36 6.26
1.97 7.45 7.50
2.12 7.48 9.05
2.16 7.65 9.95
1.80 7.29 9.21
2.05 7.34 9.68
1.65 7.04 7.58
2.55 7.75 6.87
1.95 7.27 6.49
1.97 7.28 10.29
2.19 7.60 9.98
1.33 6.84 7.05
2.94 8.19 12.66
2.01 7.33 9.01
1.91 7.49 8.23
1.79 7.12 7.29
1.77 6.84 6.24
1.61 6.92 5.28
1.75 6.94 4.93
1.41 6.67 5.16
1.35 6.83 5.06
2.13 7.79 9.57
1.99 7.39 7.50
2.54 7.64 11.82
2.03 7.39 7.61
1.46 7.06 7.02
1.94 6.83 7.48
2.35 7.74 10.04
2.16 7.49 5.32
2.21 7.25 7.88
1.11 6.00 2.58
1.34 5.83 2.70
1.08 6.61 4.55
1.14 6.25 4.78
1.32 5.17 6.09
1.79 6.18 6.97
2.31 5.11 8.38
1.46 6.06 1.53
2.66 4.31 11.81
2.99 5.18 14.77
2.58 4.50 14.13
2.69 5.49 11.31
2.74 6.03 11.28
2.10 4.99 10.07
2.50 4.88 8.32
3.03 6.70 13.27
1.32 5.67 5.79
2.39 7.92 8.79
1.79 6.96 7.05
1.30 6.62 6.89
1.95 7.40 2.40
2.63 8.11 8.91
2.17 7.77 6.32
1.78 7.22 5.15
1.80 7.27 5.84
1.39 6.85 7.50
2.02 7.47 5.83
2.15 7.36 8.93
2.12 7.60 6.56
1.94 7.25 4.56
2.47 7.89 8.83
2.41 7.66 6.27
2.31 7.72 7.99
2.32 7.43 8.69
2.11 7.60 7.30
3.03 8.29 12.09
2.47 7.63 7.54
2.18 7.87 8.46
2.85 8.32 7.72
2.73 8.30 4.71
2.17 7.74 7.77
3.30 8.80 10.06
2.94 8.32 10.61
2.72 8.09 9.85
2.56 8.11 6.70
1.69 7.22 3.45
2.98 8.51 7.81
2.73 8.15 7.32
2.61 8.06 6.20
1.84 7.21 6.63
1.67 7.25 6.09
2.00 7.56 6.95
1.67 6.94 6.58
2.04 7.59 6.92
1.73 7.28 5.30
2.37 8.01 9.27
2.70 8.25 8.40
1.87 7.44 7.79
1.83 7.26 4.75
2.49 7.92 6.71
2.22 7.70 6.64
2.21 7.61 4.47
2.63 8.16 8.64
2.27 7.57 10.52
2.47 7.95 5.97
2.04 7.50 5.24
2.67 7.93 12.33
2.48 7.85 10.11
2.81 8.18 6.75
2.51 8.14 7.89
1.92 7.54 7.56
2.15 7.68 6.01
2.27 7.78 5.44
1.77 7.29 3.69
2.71 8.23 9.24
2.28 7.87 9.20
2.29 7.81 3.60
2.53 8.04 5.40
2.17 7.61 3.60
2.32 8.01 9.37
2.50 7.77 4.32
2.36 7.75 5.14
2.66 7.95 4.36
2.49 7.93 4.23
2.12 7.64 3.91
1.69 7.32 3.20
1.84 7.22 2.35
2.85 8.29 7.27
2.82 8.13 9.56
2.40 7.44 1.28
2.36 7.86 4.93
1.93 7.37 4.64
2.27 7.66 3.39
2.98 8.42 10.80
1.95 7.57 2.53
2.46 8.02 7.47
2.57 7.97 4.90
