6.88 1.20 33.76
6.67 1.10 31.78
6.26 1.29 30.39
5.62 1.27 30.02
6.21 0.92 33.66
7.33 1.66 38.69
7.04 1.46 40.55
6.40 1.54 33.39
6.03 1.28 34.81
7.29 1.78 42.45
6.37 1.49 36.79
6.98 1.18 37.27
6.71 1.04 35.61
5.95 0.92 31.22
6.04 0.88 32.21
6.41 0.88 29.50
7.20 1.27 35.88
5.89 1.05 32.06
6.51 2.07 34.67
6.22 1.47 35.17
7.19 2.63 33.73
6.50 2.58 28.08
5.15 1.73 23.17
7.17 2.58 33.78
5.12 3.11 24.95
5.65 3.31 33.54
5.33 2.65 27.68
6.55 1.77 30.45
7.07 1.73 35.34
5.73 1.91 25.44
5.84 2.13 26.12
6.51 1.84 29.53
6.86 2.08 29.87
4.91 1.90 22.76
5.82 1.32 28.34
4.81 2.18 25.74
6.27 1.72 33.74
4.86 2.55 20.97
5.94 1.83 24.93
6.03 2.69 27.13
4.60 2.38 28.24
4.56 3.54 18.01
6.15 2.00 26.22
5.75 2.03 26.78
6.81 1.91 29.42
6.46 1.91 28.15
5.94 2.26 23.70
5.97 1.91 25.93
6.18 2.12 28.18
7.68 2.80 33.27
6.44 2.06 28.99
6.73 1.77 32.73
6.41 1.82 26.17
7.20 1.99 32.71
8.00 2.87 34.11
7.42 2.57 30.49
7.81 2.83 32.52
6.96 2.20 33.00
6.58 1.78 29.42
6.75 1.96 26.05
6.76 1.96 28.53
6.74 2.18 28.35
7.01 2.15 31.32
8.27 3.05 34.71
7.52 2.52 33.43
5.98 1.84 26.10
5.85 1.57 23.50
5.74 1.42 25.81
6.47 1.89 28.67
7.20 2.24 32.09
6.69 1.79 30.37
4.38 3.10 24.53
5.01 3.46 25.52
6.22 2.07 25.64
6.18 2.97 31.01
6.12 3.08 28.39
6.39 2.66 31.67
6.17 2.20 32.16
7.36 2.17 39.80
6.03 1.42 31.73
5.77 1.31 29.21
7.48 2.12 44.07
6.79 1.83 40.81
5.74 1.29 28.33
7.00 2.49 29.29
7.43 1.73 36.12
6.92 1.88 34.20
7.24 2.09 33.61
5.61 2.53 28.65
6.10 3.15 26.35
6.53 2.20 28.52
6.08 2.65 25.07
5.45 2.65 24.05
4.14 3.30 21.80
4.74 2.63 26.09
4.72 3.68 25.18
4.82 2.42 25.75
4.94 3.16 21.81
4.99 4.59 18.62
4.78 3.76 14.93
6.00 3.39 18.25
5.37 3.05 19.18
4.99 3.88 17.81
5.06 3.31 13.60
5.44 3.32 17.37
5.00 3.12 16.37
5.21 2.95 14.59
5.04 3.10 12.86
4.85 3.73 15.06
6.08 2.68 18.90
6.07 2.71 16.40
7.20 2.33 28.19
5.72 3.06 16.08
6.55 2.34 21.09
5.03 3.63 20.10
5.00 3.09 16.19
4.95 3.19 14.76
6.16 2.86 19.29
4.00 3.63 9.56
4.30 3.05 13.55
4.56 3.22 14.66
3.98 3.67 13.05
5.05 3.13 17.08
4.90 3.01 15.30
4.02 3.75 14.62
4.89 2.80 16.38
5.37 2.85 18.76
5.15 3.56 19.50
4.56 3.30 17.19
5.50 2.83 20.11
4.63 2.65 17.82
6.55 2.78 27.58
4.87 4.33 20.19
5.27 2.68 19.72
5.41 2.77 22.97
5.65 2.91 23.12
5.57 2.56 25.13
4.06 3.19 16.48
5.41 3.88 25.13
6.15 2.93 24.46
4.95 4.54 22.39
6.67 3.95 29.75
6.04 2.91 25.87
5.94 3.55 24.44
5.60 3.30 24.28
5.60 2.94 22.33
4.42 3.23 20.71
5.11 2.91 16.39
4.70 3.13 15.68
4.75 3.02 16.75
4.58 3.00 16.64
4.17 3.32 19.00
5.17 2.53 21.11
4.30 4.03 17.96
3.63 3.83 14.67
4.66 2.87 19.09
5.88 2.81 21.98
5.75 2.50 21.88
6.04 2.49 19.98
5.78 3.08 21.93
5.85 3.22 17.68
6.24 2.63 21.54
6.30 3.57 19.13
6.28 2.55 21.56
6.04 2.11 21.03
6.79 2.46 25.61
6.44 3.25 20.39
5.36 2.56 18.01
6.61 2.64 22.21
5.48 2.70 17.25
5.69 2.46 18.20
5.37 2.77 21.02
6.31 2.11 23.05
7.09 2.30 27.92
5.44 2.60 22.39
4.89 3.01 21.87
6.31 2.13 24.04
5.48 2.14 24.40
5.09 2.97 20.21
5.31 2.72 18.65
7.01 2.75 24.01
5.42 2.80 17.89
5.51 3.45 20.98
5.38 5.24 18.51
5.20 3.32 14.85
5.71 3.39 12.49
5.57 2.62 14.31
5.27 2.54 18.35
5.21 2.74 21.26
4.56 3.37 17.07
5.45 3.25 20.06
4.85 3.08 18.18
5.35 3.10 20.18
6.07 3.19 18.96
5.49 2.72 17.96
6.10 2.40 21.55
5.32 3.23 18.23
5.45 2.78 17.62
5.77 2.80 18.98
6.78 2.79 22.75
5.29 3.50 17.48
6.86 2.57 24.79
6.05 2.78 16.92
5.61 3.60 19.62
5.79 2.77 23.79
6.19 2.49 20.48
5.73 2.65 20.25
5.40 2.80 16.74
5.10 3.03 13.60
4.77 3.17 13.15
5.81 3.64 17.41
6.01 3.63 21.93
6.08 3.41 16.28
5.43 2.75 19.65
4.97 3.32 16.23
5.81 3.34 17.63
5.28 2.66 17.17
6.78 3.79 22.46
4.79 4.40 18.32
4.97 2.93 15.25
5.72 3.43 18.69
5.85 3.20 22.01
5.24 3.68 18.18
5.59 2.50 18.03
4.78 2.78 16.14
6.63 2.83 22.94
5.48 2.50 17.11
5.02 3.29 17.56
6.58 2.59 25.07
5.59 2.96 22.14
6.56 3.57 22.58
6.26 2.38 21.74
5.53 2.72 22.60
5.53 2.68 18.08
5.24 4.14 18.71
6.10 3.13 20.41
5.84 3.18 18.55
5.80 3.28 17.19
5.84 3.77 20.74
6.97 3.53 22.09
6.00 2.87 18.04
5.82 3.29 15.01
5.29 3.13 20.70
6.51 2.98 20.36
6.41 2.92 21.33
5.14 3.65 13.95
5.34 2.93 13.90
6.71 2.91 19.04
5.59 3.37 15.24
6.32 2.63 19.13
6.53 1.54 21.52
6.72 1.49 23.98
6.87 1.59 23.53
6.58 1.38 24.77
5.87 1.47 19.37
7.06 1.89 24.45
6.17 1.92 27.80
6.22 1.33 27.89
6.27 1.53 25.70
5.70 1.53 25.58
7.06 2.03 31.12
6.75 2.16 32.45
6.27 1.91 25.25
6.80 1.79 30.44
6.40 1.47 24.87
6.57 1.76 23.07
6.56 1.85 25.12
5.92 2.32 18.66
6.40 2.04 24.73
6.84 2.43 25.90
7.74 2.70 27.90
8.14 2.98 30.64
7.42 2.81 29.84
7.40 2.65 27.74
7.98 2.88 31.09
7.69 2.82 28.98
8.35 3.05 34.21
7.10 2.16 32.58
7.42 2.83 27.56
7.33 2.84 27.34
7.84 2.68 31.53
6.11 2.49 22.13
6.38 2.12 25.29
6.78 2.45 31.07
7.29 2.35 31.33
7.63 2.61 33.04
7.50 2.49 30.88
8.53 2.99 35.34
6.00 3.45 27.31
8.17 2.84 32.62
7.43 2.75 29.12
8.26 3.45 33.71
7.48 2.70 29.59
7.28 2.25 31.34
7.62 2.54 32.49
7.09 2.00 31.90
8.33 2.61 38.35
7.73 2.25 35.48
6.90 2.33 31.18
7.72 2.44 35.57
7.39 2.30 32.26
6.37 1.25 29.94
7.32 1.84 34.35
6.85 2.10 28.14
6.29 1.73 28.83
6.72 2.56 29.21
5.67 2.11 25.70
6.39 1.81 26.64
6.88 2.49 28.50
6.11 1.74 30.58
5.33 1.70 22.75
5.50 1.49 28.17
5.79 1.49 28.86
6.81 1.83 28.06
7.62 2.89 35.42
6.21 2.32 29.92
6.15 2.25 31.16
8.08 2.71 32.36
6.62 1.72 26.40
7.76 2.30 35.80
8.29 2.61 37.54
7.71 2.13 36.48
7.56 2.37 37.29
7.07 1.90 31.95
6.25 2.04 30.23
8.03 2.64 34.04
8.05 2.38 36.75
6.26 1.82 27.84
8.00 2.55 35.96
7.06 2.17 31.49
8.27 2.87 38.27
7.23 1.82 34.06
7.04 2.23 29.59
8.61 3.15 36.23
6.64 1.69 31.44
8.17 2.81 34.54
7.91 2.57 35.00
8.25 2.70 40.09
7.85 2.81 35.29
6.60 1.95 29.23
8.03 2.97 34.13
9.57 4.06 42.23
7.95 2.60 36.62
9.09 3.52 41.50
9.50 3.89 43.33
8.66 3.36 40.73
8.31 2.88 40.27
8.49 3.05 38.29
9.14 3.53 40.35
8.70 3.39 38.15
8.04 2.54 38.17
7.88 2.67 35.65
7.65 2.42 33.46
8.09 2.71 35.75
6.76 2.46 28.00
8.00 2.78 35.42
8.35 2.73 39.11
7.23 2.31 34.32
7.75 2.70 33.53
8.01 2.78 37.47
7.95 2.54 34.59
7.87 2.43 37.04
7.87 2.78 32.71
8.10 2.73 34.64
7.36 2.58 33.96
7.64 2.67 34.63
7.66 2.30 36.85
7.07 2.71 27.53
7.13 2.44 29.89
7.19 2.37 28.22
7.60 2.56 31.07
8.41 3.00 35.68
7.77 2.69 36.31
8.04 3.01 32.37
8.98 3.62 35.25
7.81 3.13 31.49
8.23 3.17 34.57
7.55 2.68 34.67
8.18 2.84 41.18
7.99 2.99 35.66
7.34 2.73 31.99
8.09 3.06 35.64
8.24 2.91 36.89
7.89 2.61 35.90
8.52 2.81 40.96
7.41 2.28 33.74
8.18 3.07 36.99
7.81 2.69 36.47
7.90 3.03 34.74
8.78 3.34 39.64
9.07 3.49 40.22
9.16 3.86 37.32
9.47 4.05 37.58
7.43 1.99 36.59
9.39 3.79 38.27
8.92 3.58 34.19
9.42 4.01 38.18
9.48 4.26 37.50
9.09 3.68 36.47
8.96 3.64 37.28
9.60 4.22 39.78
8.31 3.40 35.74
6.67 2.11 31.31
7.12 2.23 35.33
7.25 2.37 31.43
7.69 2.79 33.91
6.59 2.11 30.15
5.57 1.20 29.83
7.25 2.72 32.49
8.72 3.29 39.60
5.49 1.04 25.98
6.52 1.16 30.38
6.64 0.98 33.46
6.91 1.32 33.92
6.64 1.11 35.01
6.79 1.15 33.02
6.80 1.17 33.13
6.04 1.20 28.70
6.14 1.23 29.37
6.80 1.51 32.94
6.44 1.19 34.08
6.95 1.53 34.25
7.72 2.61 32.28
8.61 3.23 34.21
8.66 3.55 33.19
8.85 3.53 36.77
8.10 2.90 33.05
7.51 3.07 27.36
7.55 2.79 28.61
8.84 3.85 34.78
8.58 3.07 38.06
9.48 4.17 40.07
8.92 3.47 41.95
8.89 3.32 39.38
8.12 2.86 33.23
8.26 3.13 33.47
8.15 2.41 37.13
7.12 1.92 28.86
6.26 1.46 25.90
6.31 1.92 26.47
7.12 2.34 26.58
6.68 1.74 27.21
6.56 1.92 27.55
9.12 3.49 40.21
8.38 3.03 37.38
10.21 4.50 47.50
9.39 3.98 45.76
9.02 3.70 40.42
8.84 3.49 41.41
8.70 3.55 43.92
8.68 3.51 38.77
9.07 3.62 44.78
9.60 4.01 40.33
8.81 3.53 40.48
9.60 4.16 45.44
9.05 3.62 45.77
9.36 3.82 43.77
8.49 3.10 39.69
8.53 2.74 38.22
7.63 2.24 34.79
7.76 2.51 37.97
8.69 3.10 43.13
10.09 4.51 47.77
9.47 4.02 43.44
9.04 3.80 40.26
8.66 3.27 39.89
8.59 3.51 38.09
8.12 3.01 38.92
10.47 4.58 46.57
9.06 3.54 42.72
8.16 2.92 34.77
9.33 3.57 43.43
9.25 3.60 40.94
8.22 3.05 31.02
8.88 3.38 35.48
8.09 2.69 32.33
9.07 3.67 33.87
7.30 2.05 31.92
8.34 2.94 34.58
8.92 3.48 34.98
8.58 3.05 35.26
9.38 3.80 35.39
8.28 3.28 32.19
8.28 3.15 32.90
9.56 3.89 42.31
7.84 3.00 30.72
7.33 3.47 29.09
5.55 3.76 25.46
6.94 3.94 31.36
5.73 3.90 25.27
7.30 4.41 32.79
6.73 3.98 30.04
6.07 4.25 19.22
6.77 5.17 27.00
6.39 5.95 26.06
5.83 6.32 25.06
5.28 5.98 25.32
5.23 6.10 25.60
5.56 6.31 26.21
6.08 6.46 26.26
6.12 6.11 25.57
6.02 5.81 25.72
6.23 6.26 26.77
6.32 6.42 28.22
7.89 5.98 29.62
7.44 6.42 30.18
6.49 6.04 26.95
6.01 5.69 26.28
4.75 5.46 17.91
4.96 5.90 19.46
6.40 4.88 28.29
6.23 5.92 28.39
5.63 5.36 21.48
5.50 4.91 21.78
5.74 4.12 22.73
8.20 4.30 36.60
6.26 4.04 25.10
6.14 4.19 23.63
5.61 3.89 24.93
5.61 3.68 20.55
6.70 4.38 23.39
6.93 3.82 26.89
5.32 4.68 12.89
6.67 4.10 27.13
5.64 3.58 24.00
5.52 4.72 18.91
5.32 4.03 22.53
6.65 3.95 28.59
5.75 4.50 24.22
5.07 4.99 19.08
6.46 4.13 26.62
6.10 4.49 19.74
7.40 3.63 31.36
5.95 3.87 23.29
5.30 3.92 22.48
6.40 4.43 24.75
6.44 3.83 25.62
6.00 4.23 23.78
6.35 3.58 24.67
5.49 4.29 22.11
6.24 4.22 22.42
6.06 4.15 25.60
6.07 3.61 24.92
6.19 3.30 25.13
6.00 3.97 27.66
6.40 4.85 24.60
6.09 3.89 23.46
6.51 3.52 28.87
6.34 3.93 26.05
5.90 4.05 21.89
7.11 3.63 31.93
