6.68 1.24 37.14
5.38 1.33 28.01
5.68 2.03 24.03
5.73 1.34 28.78
6.34 1.55 26.59
7.05 1.81 34.29
7.25 2.19 30.37
6.90 2.23 27.58
6.53 1.54 27.22
6.53 1.94 26.60
6.87 2.04 28.51
6.60 1.63 28.24
5.61 1.99 18.92
6.87 2.06 23.33
7.30 2.44 27.76
6.33 1.04 28.34
6.00 0.94 29.63
5.98 0.81 29.37
6.10 1.10 30.55
6.31 0.77 32.31
6.77 1.18 30.02
6.09 0.90 28.06
6.86 1.06 31.64
7.58 1.97 35.28
5.48 3.39 20.13
5.04 3.51 17.95
5.39 3.92 19.08
6.00 4.52 22.85
4.40 3.84 15.97
6.20 2.92 24.94
5.66 2.87 19.80
5.36 2.50 18.85
5.27 2.38 14.71
6.11 2.60 19.48
5.48 2.75 18.90
4.95 4.12 18.99
5.39 4.25 23.20
5.87 2.69 19.77
5.23 4.14 19.96
5.74 2.48 20.07
5.46 3.81 17.90
5.74 5.31 26.72
5.73 1.99 23.81
7.24 2.31 29.29
5.85 2.36 23.23
6.17 2.81 23.70
5.69 1.78 21.25
6.21 2.86 20.66
6.16 2.37 21.96
6.18 2.32 16.15
7.20 2.62 25.18
6.96 2.61 22.19
6.38 3.24 17.25
6.59 2.38 22.43
7.62 2.86 27.87
7.73 2.67 32.61
5.85 2.39 23.06
6.33 3.00 22.93
6.37 2.53 20.88
6.36 1.97 25.97
6.32 2.25 25.77
7.70 2.81 28.88
7.15 2.36 27.33
6.99 2.46 25.77
7.55 2.50 27.69
6.30 2.25 24.52
5.80 2.17 22.16
5.51 2.98 17.53
5.77 2.72 20.65
6.57 2.70 23.71
6.73 2.13 26.69
4.32 4.57 22.21
5.25 2.75 24.05
6.13 2.79 24.03
5.88 3.02 27.21
5.86 2.02 23.80
6.48 2.42 24.23
6.18 2.30 26.11
6.01 2.84 25.94
4.59 3.88 15.91
4.06 4.23 16.16
6.72 2.28 29.71
5.56 2.30 23.27
4.67 3.12 17.23
4.43 3.46 19.61
4.90 3.00 22.35
4.27 3.41 15.70
4.51 2.90 17.53
4.70 2.67 19.44
4.68 3.09 19.59
3.77 3.74 15.93
5.32 2.43 22.10
4.97 2.70 21.32
5.35 2.43 24.50
7.07 2.50 29.88
5.46 3.33 19.65
4.26 3.82 11.30
5.21 2.41 22.22
4.79 2.89 22.30
5.25 2.27 24.97
5.25 2.67 23.33
4.82 3.19 22.79
4.75 3.46 20.01
4.62 2.81 19.46
4.65 2.58 21.17
5.00 3.02 22.83
4.72 3.26 19.02
5.42 3.14 24.99
4.36 3.67 19.74
4.61 4.04 21.36
3.58 4.38 16.49
4.27 4.12 21.49
4.14 3.53 20.46
4.35 4.09 22.52
4.15 4.68 19.31
4.61 3.47 22.24
4.75 3.97 21.36
5.53 3.33 24.49
4.91 3.01 19.86
4.59 3.24 20.70
4.66 3.90 24.16
4.84 2.79 22.93
3.98 4.70 20.36
4.10 3.68 19.70
3.77 3.86 20.63
5.20 2.32 24.00
4.48 3.47 21.24
5.09 3.32 23.69
5.42 2.87 27.07
5.68 3.09 23.18
4.46 3.80 22.34
4.90 3.80 24.86
4.23 3.33 22.06
4.93 2.93 21.73
3.99 3.89 18.01
4.59 2.98 22.97
5.08 2.03 25.82
4.25 2.73 25.01
5.08 1.74 23.96
6.06 1.88 31.18
5.89 1.64 29.82
6.06 1.77 28.18
7.75 2.81 34.45
7.32 1.97 33.31
6.71 2.16 23.84
5.82 2.70 20.57
6.30 2.08 23.64
6.73 1.72 31.80
4.96 2.35 25.58
6.98 1.87 35.79
7.28 1.99 31.18
6.94 1.67 32.12
7.68 2.37 33.85
8.32 2.98 38.19
7.77 2.58 39.04
6.37 1.96 28.46
6.37 2.19 29.92
6.64 2.11 29.44
6.03 1.69 26.72
6.49 2.15 28.44
7.35 2.23 35.93
6.66 1.73 31.87
6.70 2.04 30.54
6.47 1.42 33.30
7.65 2.24 34.71
5.19 2.41 21.99
6.07 1.96 21.08
5.75 1.45 28.69
5.99 1.53 23.63
5.83 2.17 27.28
6.43 1.84 26.11
6.18 2.05 23.90
5.56 1.78 18.76
5.47 1.32 22.29
5.65 2.08 24.62
6.01 2.02 24.60
5.44 2.42 17.29
5.32 2.03 21.28
6.11 1.72 27.82
6.88 2.36 30.35
6.08 2.21 24.32
6.86 2.18 29.59
6.99 2.25 31.63
7.70 2.25 37.68
7.33 2.32 36.32
7.30 2.10 40.10
5.94 2.17 32.84
6.05 1.95 30.22
6.54 1.92 30.64
6.94 2.11 33.87
7.46 2.24 36.42
6.18 1.94 33.03
6.42 1.51 32.54
6.87 2.15 32.97
6.69 1.96 34.38
6.49 2.02 31.07
4.58 2.42 19.44
6.37 1.79 31.74
5.33 2.43 21.46
6.39 2.08 25.43
5.67 1.88 26.31
6.40 1.90 26.02
7.02 2.48 28.28
4.91 2.34 21.15
5.72 2.94 19.01
5.88 1.89 24.76
5.57 2.50 26.35
6.59 1.74 30.28
7.19 2.02 34.42
7.57 2.56 30.11
6.60 2.87 22.33
6.52 2.18 31.27
7.45 2.19 34.28
6.62 2.39 29.89
6.57 2.00 33.18
6.76 1.93 34.02
7.94 2.58 39.00
7.59 2.51 33.01
7.90 2.65 35.03
8.23 3.19 34.95
6.87 2.15 27.33
6.46 1.82 24.98
6.58 2.46 27.71
6.68 1.83 31.32
7.21 2.15 33.57
6.72 2.19 24.66
8.91 3.78 36.13
7.52 2.43 32.30
8.78 3.55 37.93
8.42 3.08 35.56
7.57 2.37 31.53
6.71 1.89 29.47
7.53 2.48 29.91
6.69 2.02 25.25
6.18 1.68 29.60
6.44 1.74 24.83
6.28 2.26 28.19
5.09 3.18 20.36
4.97 3.29 20.56
6.27 2.70 30.73
5.78 1.91 27.48
5.99 2.39 20.17
6.08 1.81 26.61
7.14 2.30 29.19
5.67 3.45 22.76
5.40 2.83 19.49
5.04 4.16 20.89
4.51 3.34 21.31
4.92 2.97 26.71
5.18 3.31 24.51
4.81 2.89 21.79
4.66 4.15 21.23
4.21 3.66 21.57
5.37 2.65 29.07
6.20 2.80 29.28
5.06 1.93 23.99
5.43 2.71 24.49
6.13 2.31 28.67
5.96 2.23 28.53
6.01 2.59 31.61
6.56 2.02 31.68
6.06 2.07 30.84
6.96 1.99 33.43
7.01 2.26 34.06
6.51 2.94 32.50
6.04 2.45 32.27
5.99 2.44 27.73
6.80 1.92 36.35
5.80 2.63 29.56
6.31 1.98 33.78
6.55 2.24 33.42
6.47 2.36 32.53
7.13 2.37 31.27
5.91 1.97 26.90
5.67 2.07 29.25
6.99 2.54 35.68
5.35 2.62 25.69
5.61 2.51 27.60
6.69 2.24 33.62
5.70 2.43 26.98
6.24 2.43 30.21
6.43 2.63 30.97
6.48 1.93 33.71
5.83 2.40 27.53
6.56 2.28 33.24
6.56 2.50 29.45
8.11 2.79 37.65
8.49 3.17 41.51
6.82 2.02 33.83
8.03 2.86 40.94
6.47 2.48 33.54
6.81 2.25 32.34
8.27 2.99 43.33
6.83 2.86 34.69
7.10 2.26 37.59
6.03 4.29 30.35
6.43 2.37 35.15
7.11 1.82 37.60
6.71 1.53 36.30
6.22 1.83 31.30
5.37 1.90 31.13
4.93 2.45 25.59
4.53 2.40 25.39
5.63 1.57 30.24
4.88 2.41 26.18
5.87 2.06 31.58
5.54 2.27 29.35
6.24 2.01 29.33
6.02 1.64 30.08
5.71 2.10 29.16
5.28 2.30 28.03
5.95 2.33 29.07
4.82 2.74 25.89
5.52 2.41 26.82
6.61 2.06 33.49
5.37 2.12 26.47
5.26 2.29 26.51
5.44 1.81 29.46
5.72 2.30 27.98
5.15 2.17 25.32
5.80 1.84 28.24
5.50 2.03 28.54
5.47 2.04 27.08
5.44 2.19 29.99
5.05 2.70 25.90
4.71 2.19 24.67
5.36 2.28 28.05
5.43 1.69 27.92
4.74 2.18 25.75
5.86 2.19 31.72
6.66 2.02 33.60
6.00 2.40 27.91
5.44 1.93 26.96
5.92 2.37 29.74
5.03 2.42 25.62
6.03 2.46 31.46
4.97 2.68 26.62
5.18 2.39 26.19
5.81 1.98 33.26
6.22 2.33 32.84
5.60 2.00 29.96
5.30 2.21 27.80
5.59 2.11 29.88
4.31 3.04 25.14
5.87 2.25 31.02
5.43 2.36 27.87
4.75 2.43 27.26
5.12 2.20 24.91
5.15 2.06 28.00
4.95 2.15 28.81
4.89 2.95 26.28
3.89 3.49 20.66
5.35 3.20 26.36
4.92 3.11 27.01
4.83 2.72 24.56
5.01 2.43 28.10
4.51 2.37 23.47
5.08 2.63 26.37
6.38 2.22 31.72
5.83 1.70 32.40
5.16 1.84 26.18
4.25 3.21 23.94
5.85 2.24 31.30
5.55 2.31 31.09
5.11 2.94 24.74
5.02 2.29 27.98
6.24 2.02 33.07
6.32 1.90 34.31
6.81 2.31 38.61
6.32 2.04 29.52
4.60 3.06 23.03
4.23 3.81 24.54
5.21 3.14 26.23
4.84 3.15 26.58
5.75 2.63 29.80
5.82 2.23 31.37
5.99 2.04 30.10
4.94 2.58 23.30
3.80 3.82 19.38
5.05 3.35 22.57
5.08 2.29 24.64
5.09 3.31 24.45
5.15 2.70 25.20
5.54 2.51 30.88
5.93 2.26 32.91
3.80 4.36 21.74
4.79 2.73 24.13
5.08 3.58 20.96
4.55 3.71 20.79
5.33 2.18 26.57
4.04 3.92 17.50
3.80 4.33 13.19
4.44 3.87 17.30
4.28 3.41 20.19
4.98 3.82 19.73
4.28 3.20 17.86
4.54 3.66 18.76
3.75 3.66 18.38
3.57 4.27 18.65
3.67 3.86 16.45
4.64 3.03 23.80
4.04 3.87 20.24
4.88 3.96 27.37
5.10 2.97 25.68
3.44 3.62 17.73
4.18 3.57 20.77
5.23 3.17 23.22
