6.62 1.12 33.43
7.44 2.16 36.34
6.08 1.61 28.86
6.01 1.72 27.60
6.03 1.32 30.33
6.44 1.40 32.78
6.15 1.61 24.71
6.62 1.45 30.02
9.10 3.69 39.46
6.86 2.11 27.95
7.78 2.63 36.36
7.88 2.62 34.64
5.95 1.66 26.14
6.51 1.93 29.50
7.52 2.75 31.44
7.78 2.59 34.39
6.60 1.97 29.73
6.51 1.73 28.64
7.13 2.18 29.67
7.25 2.19 31.77
6.57 1.80 29.73
7.30 2.62 33.63
7.14 2.41 33.75
5.44 2.63 29.87
6.78 1.87 32.79
6.18 1.04 30.23
7.32 2.12 32.60
5.72 2.11 23.36
7.01 1.91 31.25
6.05 1.83 24.29
6.24 2.17 25.67
5.82 2.14 22.71
5.35 1.94 19.60
6.08 2.10 23.21
8.07 3.16 32.24
7.29 2.77 30.51
8.01 2.90 35.46
7.66 2.42 34.57
8.49 3.33 35.82
7.45 2.25 34.37
7.47 2.44 34.13
6.84 1.96 34.66
5.93 0.98 31.44
7.02 1.62 34.24
5.78 1.03 28.92
6.84 1.11 34.33
6.51 0.89 32.98
6.67 1.17 35.32
5.57 1.28 30.11
6.20 0.77 31.65
6.79 1.36 36.06
6.43 1.30 35.37
6.79 1.21 35.83
7.90 2.07 37.33
7.26 1.61 40.05
6.00 1.08 32.09
6.29 1.12 30.85
6.22 1.20 32.80
6.72 1.11 33.71
6.77 1.17 35.81
6.59 1.04 33.98
7.03 1.29 36.47
6.27 1.28 33.48
5.93 0.88 33.16
5.27 1.23 27.17
6.30 1.33 31.44
6.06 0.81 30.37
5.73 1.22 32.38
6.58 1.22 36.90
6.47 1.29 35.26
6.08 0.93 33.97
6.48 1.82 30.73
6.82 1.28 35.47
6.63 1.53 34.35
6.11 1.26 28.22
6.63 1.48 38.52
5.47 1.39 28.92
6.77 1.55 30.04
8.16 2.61 35.66
7.11 1.49 36.95
5.98 1.03 29.54
6.25 1.05 31.66
5.60 1.13 28.64
6.28 1.35 35.37
5.58 1.01 28.06
6.33 1.38 33.52
7.28 1.74 35.49
6.23 1.66 31.25
6.71 1.45 33.33
6.14 1.94 29.68
6.58 1.26 33.30
6.17 0.92 32.38
6.15 1.07 32.56
6.27 0.97 33.01
6.51 1.10 36.53
7.01 1.47 38.95
6.35 0.96 35.63
6.35 1.76 30.32
5.77 0.95 29.36
7.08 1.63 36.70
6.26 1.27 34.49
5.85 1.11 30.91
6.37 1.09 33.80
6.59 1.26 36.46
5.71 1.18 30.58
6.16 1.04 32.85
6.61 1.05 34.78
6.85 1.45 39.60
6.86 1.47 33.48
5.57 1.47 30.21
5.98 1.10 33.41
5.95 1.04 32.48
